method,path,endpoint,module,behaviour,db_writes,external_effects,audit_effects
GET,/v1/admin/settings/feature-flags,list_feature_flags,app.engines.settings_engine.admin_router,READ_ONLY,,,
POST,/v1/admin/settings/feature-flags,create_feature_flag,app.engines.settings_engine.admin_router,DATABASE_MUTATION,add|flush,,
PUT,/v1/admin/settings/feature-flags/{flag_id},update_feature_flag,app.engines.settings_engine.admin_router,DATABASE_MUTATION,raw_sql,,
POST,/v1/admin/settings/feature-flags/{flag_id}/enable,enable_feature_flag,app.engines.settings_engine.admin_router,READ_ONLY_POST,,,
POST,/v1/admin/settings/feature-flags/{flag_id}/disable,disable_feature_flag,app.engines.settings_engine.admin_router,READ_ONLY_POST,,,
GET,/v1/admin/settings/audit-logs,audit_logs,app.engines.settings_engine.admin_router,READ_ONLY,,,
GET,/v1/admin/settings/{setting_key},get_setting,app.engines.settings_engine.admin_router,READ_ONLY,,,
GET,/v1/notifications/meta,engine_meta,app.engines.notification.router,HEALTH_OR_DIAGNOSTIC,,,
POST,/v1/notifications/send,send_notification,app.engines.notification.router,DATABASE_MUTATION,add|flush,,
GET,/v1/notifications/{notification_id},get_status,app.engines.notification.router,READ_ONLY,,,
GET,/v1/notifications/tenants/{tenant_id}/list,list_notifications,app.engines.notification.router,READ_ONLY,,,
POST,/v1/notifications/{notification_id}/retry,retry,app.engines.notification.router,READ_ONLY_POST,,,
GET,/v1/notifications/templates/list,list_templates,app.engines.notification.router,READ_ONLY,,,
POST,/v1/notifications/templates,create_template,app.engines.notification.router,DATABASE_MUTATION,add|flush,,
PUT,/v1/notifications/templates/{template_id},update_template,app.engines.notification.router,READ_ONLY_PUT_OR_PATCH_FALSE_POSITIVE,,,
DELETE,/v1/notifications/templates/{template_id},delete_template,app.engines.notification.router,READ_ONLY_PUT_OR_PATCH_FALSE_POSITIVE,,,
GET,/v1/notifications/tenants/{tenant_id}/channels,list_channels,app.engines.notification.router,READ_ONLY,,,
PUT,/v1/notifications/tenants/{tenant_id}/channels/{channel},set_channel,app.engines.notification.router,DATABASE_MUTATION,add,,
POST,/v1/notifications/tenants/{tenant_id}/channels/{channel}/test,test_channel,app.engines.notification.router,READ_ONLY_POST,,,
GET,/v1/media/meta,engine_meta,app.engines.media.router,HEALTH_OR_DIAGNOSTIC,,,
POST,/v1/media/upload/initiate,initiate_upload,app.engines.media.router,DATABASE_MUTATION,add|flush,,
POST,/v1/media/upload/{session_id}/confirm,confirm_upload,app.engines.media.router,DATABASE_MUTATION,add|flush,,
GET,/v1/media/tenants/{tenant_id}/files,list_files,app.engines.media.router,READ_ONLY,,,
GET,/v1/media/tenants/{tenant_id}/files/{file_id},get_file,app.engines.media.router,READ_ONLY,,,
DELETE,/v1/media/tenants/{tenant_id}/files/{file_id},delete_file,app.engines.media.router,EXTERNAL_SIDE_EFFECT,,delete_file,
GET,/v1/media/tenants/{tenant_id}/quota,storage_quota,app.engines.media.router,READ_ONLY,,,
GET,/v1/analytics/meta,engine_meta,app.engines.analytics.router,HEALTH_OR_DIAGNOSTIC,,,
POST,/v1/analytics/events/ingest,ingest_event,app.engines.analytics.router,DATABASE_MUTATION,add|flush,,
GET,/v1/analytics/events/stream,event_stream,app.engines.analytics.router,READ_ONLY,,,
GET,/v1/analytics/platform/summary,platform_summary,app.engines.analytics.router,READ_ONLY,,,
GET,/v1/analytics/tenants/{tenant_id}/metrics,tenant_metrics,app.engines.analytics.router,READ_ONLY,,,
GET,/v1/analytics/metrics/daily,daily_metrics,app.engines.analytics.router,READ_ONLY,,,
POST,/v1/analytics/metrics/daily/upsert,upsert_daily,app.engines.analytics.router,DATABASE_MUTATION,add|raw_sql,,
GET,/v1/ai/chat/meta,engine_meta,app.engines.ai_chat.router,HEALTH_OR_DIAGNOSTIC,,,
POST,/v1/ai/chat,ai_chat,app.engines.ai_chat.router,READ_ONLY_POST,,,
POST,/v1/media/upload,upload_media,app.engines.media.new_router,DATABASE_AND_EXTERNAL_MUTATION,add|flush,upload,record_platform_audit
GET,/v1/media,list_media,app.engines.media.new_router,READ_ONLY,,,
GET,/v1/media/{media_id},get_media,app.engines.media.new_router,READ_ONLY_WITH_ACCESS_AUDIT,,,record_platform_audit
GET,/v1/media/{media_id}/view,view_media,app.engines.media.new_router,READ_ONLY_WITH_ACCESS_AUDIT,,,record_platform_audit
GET,/v1/media/{media_id}/download,download_media,app.engines.media.new_router,READ_ONLY_WITH_ACCESS_AUDIT,,,record_platform_audit
POST,/v1/media/{media_id}/replace,replace_media,app.engines.media.new_router,DATABASE_MUTATION,add|flush,,record_platform_audit
DELETE,/v1/media/{media_id},delete_media,app.engines.media.new_router,DATABASE_AND_EXTERNAL_MUTATION,raw_sql,delete_file,record_platform_audit
POST,/v1/me/profile-photo,upload_my_profile_photo,app.engines.media.new_router,DATABASE_AND_EXTERNAL_MUTATION,add|flush|raw_sql,upload,record_platform_audit
DELETE,/v1/me/profile-photo,remove_my_profile_photo,app.engines.media.new_router,EXTERNAL_SIDE_EFFECT,,delete_file,record_platform_audit
POST,/v1/customer/profile/photo,upload_customer_profile_photo,app.engines.media.new_router,DATABASE_AND_EXTERNAL_MUTATION,add|flush|raw_sql,upload,record_platform_audit
DELETE,/v1/customer/profile/photo,remove_customer_profile_photo,app.engines.media.new_router,EXTERNAL_SIDE_EFFECT,,delete_file,record_platform_audit
POST,/v1/provider/profile/logo,upload_provider_logo,app.engines.media.new_router,DATABASE_AND_EXTERNAL_MUTATION,add|flush|raw_sql,upload,record_platform_audit
DELETE,/v1/provider/profile/logo,remove_provider_logo,app.engines.media.new_router,EXTERNAL_SIDE_EFFECT,,delete_file,record_platform_audit
POST,/v1/provider/profile/shop-photo,upload_provider_shop_photo,app.engines.media.new_router,DATABASE_AND_EXTERNAL_MUTATION,add|flush,upload,record_platform_audit
DELETE,/v1/provider/profile/shop-photo,remove_provider_shop_photo,app.engines.media.new_router,EXTERNAL_SIDE_EFFECT,,delete_file,record_platform_audit
POST,/v1/staff/profile/photo,upload_staff_profile_photo,app.engines.media.new_router,DATABASE_AND_EXTERNAL_MUTATION,add|flush|raw_sql,upload,record_platform_audit
DELETE,/v1/staff/profile/photo,remove_staff_profile_photo,app.engines.media.new_router,EXTERNAL_SIDE_EFFECT,,delete_file,record_platform_audit
GET,/v1/admin/media/summary,get_media_summary,app.engines.media.admin_router,READ_ONLY,,,
GET,/v1/admin/media/storage-summary,get_storage_summary,app.engines.media.admin_router,READ_ONLY,,,
GET,/v1/admin/media/filter-options,get_filter_options,app.engines.media.admin_router,READ_ONLY,,,
GET,/v1/admin/media,list_media,app.engines.media.admin_router,READ_ONLY,,,
GET,/v1/admin/media/{media_id},get_media_detail,app.engines.media.admin_router,MUTATING_GET,raw_sql,,
GET,/v1/admin/media/{media_id}/linked-records,get_linked_records,app.engines.media.admin_router,READ_ONLY,,,
GET,/v1/admin/media/{media_id}/audit-logs,get_audit_logs,app.engines.media.admin_router,READ_ONLY,,,
POST,/v1/admin/media/{media_id}/signed-preview-url,create_signed_preview_url,app.engines.media.admin_router,DATABASE_MUTATION,raw_sql,,
POST,/v1/admin/media/{media_id}/signed-download-url,create_signed_download_url,app.engines.media.admin_router,DATABASE_MUTATION,raw_sql,,
POST,/v1/admin/media/{media_id}/archive,archive_media,app.engines.media.admin_router,DATABASE_MUTATION,raw_sql,,
POST,/v1/admin/media/{media_id}/restore,restore_media,app.engines.media.admin_router,DATABASE_MUTATION,raw_sql,,
DELETE,/v1/admin/media/{media_id},delete_media,app.engines.media.admin_router,DATABASE_AND_EXTERNAL_MUTATION,raw_sql,delete_file,record_platform_audit
POST,/v1/admin/media/{media_id}/change-visibility,change_visibility,app.engines.media.admin_router,DATABASE_MUTATION,raw_sql,,
POST,/v1/admin/media/{media_id}/flag,flag_media,app.engines.media.admin_router,DATABASE_MUTATION,raw_sql,,
POST,/v1/admin/media/{media_id}/mark-clean,mark_clean,app.engines.media.admin_router,DATABASE_MUTATION,raw_sql,,
POST,/v1/admin/media/{media_id}/quarantine,quarantine_media,app.engines.media.admin_router,DATABASE_MUTATION,raw_sql,,
POST,/v1/admin/media/bulk/archive,bulk_archive,app.engines.media.admin_router,DATABASE_MUTATION,raw_sql,,
POST,/v1/admin/media/bulk/delete,bulk_delete,app.engines.media.admin_router,EXTERNAL_SIDE_EFFECT,,delete_file,record_platform_audit
POST,/v1/admin/media/bulk/change-visibility,bulk_change_visibility,app.engines.media.admin_router,DATABASE_MUTATION,raw_sql,,
GET,/v1/admin/media/export/csv,export_csv,app.engines.media.admin_router,READ_ONLY,,,
GET,/v1/media/signed/{token},resolve_signed_media,app.engines.media.admin_router,MUTATING_GET,raw_sql,,
GET,/v1/me/profile,get_my_profile,app.engines.profile.router,READ_ONLY,,,
PUT,/v1/me/profile,update_my_profile,app.engines.profile.router,DATABASE_MUTATION,raw_sql,,record_platform_audit
GET,/v1/provider/business-profile,get_business_profile,app.engines.profile.router,READ_ONLY,,,
PUT,/v1/provider/business-profile,update_business_profile,app.engines.profile.router,DATABASE_MUTATION,raw_sql,,record_platform_audit
POST,/v1/provider/business-profile/submit-review,submit_business_profile_for_review,app.engines.profile.router,DATABASE_MUTATION,,,record_platform_audit
GET,/v1/staff/profile,get_staff_profile,app.engines.profile.router,READ_ONLY,,,
PUT,/v1/staff/profile,update_staff_profile,app.engines.profile.router,DATABASE_MUTATION,raw_sql,,record_platform_audit
GET,/v1/customer/profile,get_customer_profile,app.engines.profile.router,READ_ONLY,,,
PUT,/v1/customer/profile,update_customer_profile,app.engines.profile.router,DATABASE_MUTATION,raw_sql,,record_platform_audit
GET,/v1/pricing/meta,engine_meta,app.engines.pricing.router,HEALTH_OR_DIAGNOSTIC,,,
GET,/v1/pricing/city-tiers,list_city_tiers,app.engines.pricing.router,READ_ONLY,,,
GET,/v1/pricing/city-tiers/{config_id},get_city_tier,app.engines.pricing.router,READ_ONLY,,,
POST,/v1/pricing/city-tiers,create_city_tier,app.engines.pricing.router,DATABASE_MUTATION,add|flush,,
PUT,/v1/pricing/city-tiers/{config_id},update_city_tier,app.engines.pricing.router,DATABASE_MUTATION,raw_sql,,
DELETE,/v1/pricing/city-tiers/{config_id},delete_city_tier,app.engines.pricing.router,READ_ONLY_PUT_OR_PATCH_FALSE_POSITIVE,,,
GET,/v1/pricing/tenants/{tenant_id}/prices,list_tenant_prices,app.engines.pricing.router,READ_ONLY,,,
GET,/v1/pricing/tenants/{tenant_id}/prices/{service_type_id},get_tenant_price,app.engines.pricing.router,READ_ONLY,,,
POST,/v1/pricing/tenants/{tenant_id}/prices/set,set_tenant_price,app.engines.pricing.router,DATABASE_MUTATION,add|flush,,
GET,/v1/pricing/tenants/{tenant_id}/prices/{service_type_id}/history,get_price_history,app.engines.pricing.router,READ_ONLY,,,
GET,/v1/pricing/tenants/{tenant_id}/brand-adjustment,get_brand_adj,app.engines.pricing.router,READ_ONLY,,,
PUT,/v1/pricing/tenants/{tenant_id}/brand-adjustment,set_brand_adj,app.engines.pricing.router,DATABASE_MUTATION,add|flush,,
GET,/v1/pricing/tenants/{tenant_id}/zones,list_zones,app.engines.pricing.router,READ_ONLY,,,
POST,/v1/pricing/tenants/{tenant_id}/zones,create_zone,app.engines.pricing.router,DATABASE_MUTATION,add|flush,,
GET,/v1/pricing/tenants/{tenant_id}/zones/{zone_id},get_zone,app.engines.pricing.router,READ_ONLY,,,
PUT,/v1/pricing/tenants/{tenant_id}/zones/{zone_id},update_zone,app.engines.pricing.router,DATABASE_MUTATION,raw_sql,,
DELETE,/v1/pricing/tenants/{tenant_id}/zones/{zone_id},delete_zone,app.engines.pricing.router,DATABASE_MUTATION,delete,,
GET,/v1/pricing/tenants/{tenant_id}/rules,list_rules,app.engines.pricing.router,READ_ONLY,,,
POST,/v1/pricing/tenants/{tenant_id}/rules,create_rule,app.engines.pricing.router,DATABASE_MUTATION,add|flush,,
GET,/v1/pricing/tenants/{tenant_id}/rules/{rule_id},get_rule,app.engines.pricing.router,READ_ONLY,,,
PUT,/v1/pricing/tenants/{tenant_id}/rules/{rule_id},update_rule,app.engines.pricing.router,DATABASE_MUTATION,raw_sql,,
POST,/v1/pricing/tenants/{tenant_id}/rules/{rule_id}/activate,activate_rule,app.engines.pricing.router,READ_ONLY_POST,,,
POST,/v1/pricing/tenants/{tenant_id}/rules/{rule_id}/deactivate,deactivate_rule,app.engines.pricing.router,READ_ONLY_POST,,,
DELETE,/v1/pricing/tenants/{tenant_id}/rules/{rule_id},delete_rule,app.engines.pricing.router,DATABASE_MUTATION,delete,,
POST,/v1/pricing/compute,compute_price,app.engines.pricing.router,DATABASE_MUTATION,add|flush|sqlalchemy.update(),,
POST,/v1/pricing/tenants/{tenant_id}/price-preview,preview_price,app.engines.pricing.router,READ_ONLY_POST,,,
GET,/v1/pricing/snapshots/{snapshot_id},get_snapshot,app.engines.pricing.router,READ_ONLY,,,
POST,/v1/pricing/snapshots/{snapshot_id}/replay,replay_snapshot,app.engines.pricing.router,READ_ONLY_POST,,,
GET,/v1/pricing/tenants/{tenant_id}/snapshots,list_snapshots,app.engines.pricing.router,READ_ONLY,,,
POST,/v1/pricing/tenants/{tenant_id}/cache/invalidate,invalidate_cache,app.engines.pricing.router,READ_ONLY_POST,,,
GET,/v1/pricing/tenants/{tenant_id}/cache/status,cache_status,app.engines.pricing.router,READ_ONLY,,,
GET,/v1/commerce/meta,engine_meta,app.engines.platform_commerce.router,HEALTH_OR_DIAGNOSTIC,,,
GET,/v1/commerce/tenants/{tenant_id}/deposit,get_deposit,app.engines.platform_commerce.router,MUTATING_GET,add|flush,,
POST,/v1/commerce/tenants/{tenant_id}/deposit/initiate,initiate_deposit,app.engines.platform_commerce.router,DATABASE_AND_EXTERNAL_MUTATION,add|flush,create_order,
POST,/v1/commerce/tenants/{tenant_id}/deposit/confirm,confirm_deposit,app.engines.platform_commerce.router,DATABASE_MUTATION,add|flush,,
GET,/v1/commerce/tenants/{tenant_id}/deposit/transactions,get_deposit_transactions,app.engines.platform_commerce.router,MUTATING_GET,add|flush,,
POST,/v1/commerce/tenants/{tenant_id}/deposit/admin-adjust,admin_adjust_deposit,app.engines.platform_commerce.router,DATABASE_MUTATION,add|flush,,
GET,/v1/commerce/packages,list_packages,app.engines.platform_commerce.router,READ_ONLY,,,
GET,/v1/commerce/packages/{package_id},get_package,app.engines.platform_commerce.router,READ_ONLY,,,
POST,/v1/commerce/packages,create_package,app.engines.platform_commerce.router,DATABASE_MUTATION,add|flush,,
PUT,/v1/commerce/packages/{package_id},update_package,app.engines.platform_commerce.router,DATABASE_MUTATION,raw_sql,,
DELETE,/v1/commerce/packages/{package_id},archive_package,app.engines.platform_commerce.router,READ_ONLY_PUT_OR_PATCH_FALSE_POSITIVE,,,
GET,/v1/commerce/tenants/{tenant_id}/wallet,get_wallet,app.engines.platform_commerce.router,READ_ONLY,,,
POST,/v1/commerce/tenants/{tenant_id}/wallet/purchase/initiate,initiate_purchase,app.engines.platform_commerce.router,DATABASE_AND_EXTERNAL_MUTATION,add|flush,create_order,
POST,/v1/commerce/tenants/{tenant_id}/wallet/purchase/confirm,confirm_purchase,app.engines.platform_commerce.router,DATABASE_MUTATION,add|flush,,
GET,/v1/commerce/tenants/{tenant_id}/wallet/transactions,get_wallet_transactions,app.engines.platform_commerce.router,READ_ONLY,,,
GET,/v1/commerce/tenants/{tenant_id}/wallet/balance,get_wallet_balance,app.engines.platform_commerce.router,READ_ONLY,,,
POST,/v1/commerce/tenants/{tenant_id}/wallet/deduct,engine_deduct,app.engines.platform_commerce.router,READ_ONLY_POST,,,
POST,/v1/commerce/tenants/{tenant_id}/wallet/credit,admin_credit,app.engines.platform_commerce.router,EXTERNAL_SIDE_EFFECT,,credit_wallet,record_platform_audit
GET,/v1/commerce/tenants/{tenant_id}/wallet/projection,get_projection,app.engines.platform_commerce.router,READ_ONLY,,,
GET,/v1/commerce/tenants/{tenant_id}/commission/rate,get_rate,app.engines.platform_commerce.router,READ_ONLY,,,
POST,/v1/commerce/jobs/{job_id}/commission/deduct,deduct_commission,app.engines.platform_commerce.router,DATABASE_AND_EXTERNAL_MUTATION,add|flush,debit_wallet,
GET,/v1/commerce/tenants/{tenant_id}/commission/history,get_commission_history,app.engines.platform_commerce.router,READ_ONLY,,,
GET,/v1/commerce/tenants/{tenant_id}/commission/projection,get_commission_projection,app.engines.platform_commerce.router,READ_ONLY,,,
GET,/v1/commerce/platform/commission/summary,platform_commission,app.engines.platform_commerce.router,READ_ONLY,,,
GET,/v1/commerce/customers/{customer_id}/health,get_customer_health,app.engines.platform_commerce.router,HEALTH_OR_DIAGNOSTIC,add|flush,,
GET,/v1/commerce/customers/{customer_id}/health/history,get_customer_health_history,app.engines.platform_commerce.router,HEALTH_OR_DIAGNOSTIC,,,
POST,/v1/commerce/customers/{customer_id}/health/signals,update_health_signal,app.engines.platform_commerce.router,HEALTH_OR_DIAGNOSTIC,add|raw_sql,,
POST,/v1/commerce/customers/{customer_id}/health/recompute,recompute_health,app.engines.platform_commerce.router,HEALTH_OR_DIAGNOSTIC,add|flush,,
GET,/v1/commerce/tenants/{tenant_id}/customers,list_customers,app.engines.platform_commerce.router,READ_ONLY,,,
GET,/v1/commerce/tenants/{tenant_id}/customers/at-risk,at_risk_customers,app.engines.platform_commerce.router,READ_ONLY,,,
POST,/v1/commerce/customers/{customer_id}/health/override,override_health,app.engines.platform_commerce.router,HEALTH_OR_DIAGNOSTIC,add,,
POST,/v1/commerce/bookings/{booking_id}/reservation/create,create_reservation,app.engines.platform_commerce.router,DATABASE_MUTATION,add|flush,,
POST,/v1/commerce/bookings/{booking_id}/reservation/confirm,confirm_reservation,app.engines.platform_commerce.router,READ_ONLY_POST,,,
POST,/v1/commerce/bookings/{booking_id}/reservation/release,release_reservation,app.engines.platform_commerce.router,DATABASE_MUTATION,add,,
POST,/v1/commerce/bookings/{booking_id}/reservation/forfeit,forfeit_reservation,app.engines.platform_commerce.router,DATABASE_MUTATION,add,,
POST,/v1/commerce/warranty/claims,submit_claim,app.engines.platform_commerce.router,DATABASE_MUTATION,add|flush,,
