method,path,endpoint,module,source_file,source_line,tags,deprecated,include_in_schema,dependencies,auth_dependencies,db_writes,external_effects,audit_effects,tenant_derivation
POST,/v1/ds/tenants/{tenant_id}/demand/recompute,trigger_recompute,app.engines.data_science.router,app\engines\data_science\router.py,92,Data Science Engine,False,True,trigger_recompute|require_tenant_update|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,add|flush,,,
GET,/v1/ds/tenants/{tenant_id}/demand/history,forecast_history,app.engines.data_science.router,app\engines\data_science\router.py,101,Data Science Engine,False,True,forecast_history|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/ds/tenants/{tenant_id}/pricing/recommendations,pricing_recs,app.engines.data_science.router,app\engines\data_science\router.py,112,Data Science Engine,False,True,pricing_recs|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,add|flush,,,
POST,/v1/ds/tenants/{tenant_id}/pricing/apply,apply_pricing,app.engines.data_science.router,app\engines\data_science\router.py,121,Data Science Engine,False,True,apply_pricing|require_tenant_update|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,raw_sql,,,
GET,/v1/ds/tenants/{tenant_id}/pricing/history,pricing_history,app.engines.data_science.router,app\engines\data_science\router.py,132,Data Science Engine,False,True,pricing_history|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/ds/tenants/{tenant_id}/staff/rankings,staff_rankings,app.engines.data_science.router,app\engines\data_science\router.py,142,Data Science Engine,False,True,staff_rankings|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/ds/tenants/{tenant_id}/staff/{staff_id}/score,staff_score,app.engines.data_science.router,app\engines\data_science\router.py,151,Data Science Engine,False,True,staff_score|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
POST,/v1/ds/tenants/{tenant_id}/staff/{staff_id}/signal,update_staff_signal,app.engines.data_science.router,app\engines\data_science\router.py,164,Data Science Engine,False,True,update_staff_signal|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user|get_current_user,add|flush|raw_sql,,,
GET,/v1/ds/tenants/{tenant_id}/customers/{customer_id}/ltv,customer_ltv,app.engines.data_science.router,app\engines\data_science\router.py,176,Data Science Engine,False,True,customer_ltv|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,add|flush,,,
GET,/v1/ds/tenants/{tenant_id}/customers/high-value,high_value_customers,app.engines.data_science.router,app\engines\data_science\router.py,185,Data Science Engine,False,True,high_value_customers|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
POST,/v1/ds/tenants/{tenant_id}/customers/{customer_id}/ltv/recompute,recompute_ltv,app.engines.data_science.router,app\engines\data_science\router.py,195,Data Science Engine,False,True,recompute_ltv|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,add|flush,,,
GET,/v1/ds/anomalies,list_anomalies,app.engines.data_science.router,app\engines\data_science\router.py,205,Data Science Engine,False,True,list_anomalies|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/ds/anomalies/{anomaly_id},get_anomaly,app.engines.data_science.router,app\engines\data_science\router.py,218,Data Science Engine,False,True,get_anomaly|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
POST,/v1/ds/anomalies/{anomaly_id}/acknowledge,acknowledge_anomaly,app.engines.data_science.router,app\engines\data_science\router.py,227,Data Science Engine,False,True,acknowledge_anomaly|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/ds/models,model_versions,app.engines.data_science.router,app\engines\data_science\router.py,238,Data Science Engine,False,True,model_versions|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user|get_current_user,,,,
POST,/v1/ds/models/{model_type}/retrain,trigger_retrain,app.engines.data_science.router,app\engines\data_science\router.py,248,Data Science Engine,False,True,trigger_retrain|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user|get_current_user,add|flush,,,
GET,/v1/ds/tenants/{tenant_id}/business-performance,business_performance,app.engines.data_science.router,app\engines\data_science\router.py,258,Data Science Engine,False,True,business_performance|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/ds/platform/summary,platform_summary,app.engines.data_science.router,app\engines\data_science\router.py,269,Data Science Engine,False,True,platform_summary|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user|get_current_user,,,,
GET,/v1/rag/meta,engine_meta,app.engines.rag.router,app\engines\rag\router.py,30,RAG Engine|Engine Registry,False,True,engine_meta,NONE,,,,
POST,/v1/rag/knowledge-bases,create_kb,app.engines.rag.router,app\engines\rag\router.py,46,RAG Engine,False,True,create_kb|require_tenant_update|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,add|flush,,,
GET,/v1/rag/knowledge-bases/{kb_id},get_kb,app.engines.rag.router,app\engines\rag\router.py,70,RAG Engine,False,True,get_kb|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/rag/tenants/{tenant_id}/knowledge-bases,list_kbs,app.engines.rag.router,app\engines\rag\router.py,80,RAG Engine,False,True,list_kbs|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
PUT,/v1/rag/knowledge-bases/{kb_id},update_kb,app.engines.rag.router,app\engines\rag\router.py,92,RAG Engine,False,True,update_kb|require_tenant_update|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,raw_sql,,,
DELETE,/v1/rag/knowledge-bases/{kb_id},delete_kb,app.engines.rag.router,app\engines\rag\router.py,103,RAG Engine,False,True,delete_kb|require_tenant_update|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,sqlalchemy.update(),,,
POST,/v1/rag/knowledge-bases/{kb_id}/documents,ingest_document,app.engines.rag.router,app\engines\rag\router.py,114,RAG Engine,False,True,ingest_document|require_tenant_update|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,add|flush,,,
GET,/v1/rag/knowledge-bases/{kb_id}/documents,list_documents,app.engines.rag.router,app\engines\rag\router.py,136,RAG Engine,False,True,list_documents|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/rag/documents/{doc_id},get_document,app.engines.rag.router,app\engines\rag\router.py,149,RAG Engine,False,True,get_document|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
DELETE,/v1/rag/documents/{doc_id},delete_document,app.engines.rag.router,app\engines\rag\router.py,159,RAG Engine,False,True,delete_document|require_tenant_update|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,delete|sqlalchemy.update(),,,
POST,/v1/rag/documents/{doc_id}/reindex,reindex_document,app.engines.rag.router,app\engines\rag\router.py,169,RAG Engine,False,True,reindex_document|require_tenant_update|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,add|flush|sqlalchemy.update(),,,
GET,/v1/rag/knowledge-bases/{kb_id}/chunks,list_chunks,app.engines.rag.router,app\engines\rag\router.py,180,RAG Engine,False,True,list_chunks|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/rag/chunks/{chunk_id},get_chunk,app.engines.rag.router,app\engines\rag\router.py,193,RAG Engine,False,True,get_chunk|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
POST,/v1/rag/query,query,app.engines.rag.router,app\engines\rag\router.py,204,RAG Engine,False,True,query|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,add|flush,,,u.tenant_id
POST,/v1/rag/search,search,app.engines.rag.router,app\engines\rag\router.py,227,RAG Engine,False,True,search|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/rag/queries/{query_id},get_query,app.engines.rag.router,app\engines\rag\router.py,242,RAG Engine,False,True,get_query|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/rag/tenants/{tenant_id}/queries,list_queries,app.engines.rag.router,app\engines\rag\router.py,252,RAG Engine,False,True,list_queries|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/rag/platform/usage,platform_usage,app.engines.rag.router,app\engines\rag\router.py,266,RAG Engine,False,True,platform_usage|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user|get_current_user,,,,
GET,/v1/settings/meta,engine_meta,app.engines.settings_engine.router,app\engines\settings_engine\router.py,27,Settings Engine|Engine Registry,False,True,engine_meta,NONE,,,,
GET,/v1/settings/platform,list_platform,app.engines.settings_engine.router,app\engines\settings_engine\router.py,35,Settings Engine,False,True,list_platform|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/settings/platform/{key},get_platform,app.engines.settings_engine.router,app\engines\settings_engine\router.py,42,Settings Engine,False,True,get_platform|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
PUT,/v1/settings/platform/{key},set_platform,app.engines.settings_engine.router,app\engines\settings_engine\router.py,48,Settings Engine,False,True,set_platform|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user|get_current_user,add,,_audit|record_platform_audit,
