method,path,endpoint,module,behaviour,persona,auth_dependencies,db_writes,external_effects
PUT,/v1/staff/profile,update_staff_profile,app.engines.profile.router,DATABASE_MUTATION,TENANT_PROVIDER_MUTATION,require_technician|get_current_user|require_technician|get_current_user,raw_sql,
PUT,/v1/customer/profile,update_customer_profile,app.engines.profile.router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,require_customer|get_current_user|require_customer|get_current_user,raw_sql,
POST,/v1/pricing/city-tiers,create_city_tier,app.engines.pricing.router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
PUT,/v1/pricing/city-tiers/{config_id},update_city_tier,app.engines.pricing.router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,raw_sql,
POST,/v1/pricing/tenants/{tenant_id}/prices/set,set_tenant_price,app.engines.pricing.router,DATABASE_MUTATION,MIXED_PERSONA_MUTATION,get_current_user|get_current_user,add|flush,
PUT,/v1/pricing/tenants/{tenant_id}/brand-adjustment,set_brand_adj,app.engines.pricing.router,DATABASE_MUTATION,MIXED_PERSONA_MUTATION,get_current_user|get_current_user,add|flush,
POST,/v1/pricing/tenants/{tenant_id}/zones,create_zone,app.engines.pricing.router,DATABASE_MUTATION,MIXED_PERSONA_MUTATION,get_current_user|get_current_user,add|flush,
PUT,/v1/pricing/tenants/{tenant_id}/zones/{zone_id},update_zone,app.engines.pricing.router,DATABASE_MUTATION,MIXED_PERSONA_MUTATION,get_current_user|get_current_user,raw_sql,
DELETE,/v1/pricing/tenants/{tenant_id}/zones/{zone_id},delete_zone,app.engines.pricing.router,DATABASE_MUTATION,MIXED_PERSONA_MUTATION,get_current_user|get_current_user,delete,
POST,/v1/pricing/tenants/{tenant_id}/rules,create_rule,app.engines.pricing.router,DATABASE_MUTATION,MIXED_PERSONA_MUTATION,get_current_user|get_current_user,add|flush,
PUT,/v1/pricing/tenants/{tenant_id}/rules/{rule_id},update_rule,app.engines.pricing.router,DATABASE_MUTATION,MIXED_PERSONA_MUTATION,get_current_user|get_current_user,raw_sql,
DELETE,/v1/pricing/tenants/{tenant_id}/rules/{rule_id},delete_rule,app.engines.pricing.router,DATABASE_MUTATION,MIXED_PERSONA_MUTATION,get_current_user|get_current_user,delete,
POST,/v1/pricing/compute,compute_price,app.engines.pricing.router,DATABASE_MUTATION,MIXED_PERSONA_MUTATION,get_current_user|get_current_user,add|flush|sqlalchemy.update(),
GET,/v1/commerce/tenants/{tenant_id}/deposit,get_deposit,app.engines.platform_commerce.router,MUTATING_GET,TENANT_PROVIDER_MUTATION,get_current_user|get_current_user,add|flush,
POST,/v1/commerce/tenants/{tenant_id}/deposit/initiate,initiate_deposit,app.engines.platform_commerce.router,DATABASE_AND_EXTERNAL_MUTATION,TENANT_PROVIDER_MUTATION,get_current_user|get_current_user,add|flush,create_order
POST,/v1/commerce/tenants/{tenant_id}/deposit/confirm,confirm_deposit,app.engines.platform_commerce.router,DATABASE_MUTATION,PUBLIC_OR_UNAUTHENTICATED_MUTATION,NONE,add|flush,
GET,/v1/commerce/tenants/{tenant_id}/deposit/transactions,get_deposit_transactions,app.engines.platform_commerce.router,MUTATING_GET,TENANT_PROVIDER_MUTATION,get_current_user|get_current_user,add|flush,
POST,/v1/commerce/tenants/{tenant_id}/deposit/admin-adjust,admin_adjust_deposit,app.engines.platform_commerce.router,DATABASE_MUTATION,MIXED_PERSONA_MUTATION,get_current_user|get_current_user,add|flush,
POST,/v1/commerce/packages,create_package,app.engines.platform_commerce.router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
PUT,/v1/commerce/packages/{package_id},update_package,app.engines.platform_commerce.router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,raw_sql,
POST,/v1/commerce/tenants/{tenant_id}/wallet/purchase/initiate,initiate_purchase,app.engines.platform_commerce.router,DATABASE_AND_EXTERNAL_MUTATION,MIXED_PERSONA_MUTATION,get_current_user|get_current_user,add|flush,create_order
POST,/v1/commerce/tenants/{tenant_id}/wallet/purchase/confirm,confirm_purchase,app.engines.platform_commerce.router,DATABASE_MUTATION,PUBLIC_OR_UNAUTHENTICATED_MUTATION,NONE,add|flush,
POST,/v1/commerce/tenants/{tenant_id}/wallet/credit,admin_credit,app.engines.platform_commerce.router,EXTERNAL_SIDE_EFFECT,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,,credit_wallet
POST,/v1/commerce/jobs/{job_id}/commission/deduct,deduct_commission,app.engines.platform_commerce.router,DATABASE_AND_EXTERNAL_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,debit_wallet
POST,/v1/commerce/bookings/{booking_id}/reservation/create,create_reservation,app.engines.platform_commerce.router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/commerce/bookings/{booking_id}/reservation/release,release_reservation,app.engines.platform_commerce.router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add,
POST,/v1/commerce/bookings/{booking_id}/reservation/forfeit,forfeit_reservation,app.engines.platform_commerce.router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add,
POST,/v1/commerce/warranty/claims,submit_claim,app.engines.platform_commerce.router,DATABASE_MUTATION,MIXED_PERSONA_MUTATION,get_current_user|get_current_user,add|flush,
POST,/v1/commerce/warranty/claims/{claim_id}/approve,approve_claim,app.engines.platform_commerce.router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/commerce/tenants/{tenant_id}/badges/recalculate,recalculate_badges,app.engines.platform_commerce.router,DATABASE_MUTATION,MIXED_PERSONA_MUTATION,get_current_user|get_current_user,add,
POST,/v1/admin/usage-credits/{tenant_id}/adjustments,create_adjustment,app.engines.usage_credits.router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|commit|flush,
PUT,/v1/admin/categories/{category_id}/customer-flow,upsert_customer_flow_config,app.engines.customer_flow.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush|raw_sql,
POST,/v1/admin/categories/{category_id}/customer-flow/activate,activate_customer_flow_config,app.engines.customer_flow.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,flush,
POST,/v1/admin/categories/{category_id}/customer-flow/deactivate,deactivate_customer_flow_config,app.engines.customer_flow.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,flush,
PUT,/v1/admin/categories/{category_id},update_category,app.engines.admin_catalog.category_runtime_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,flush|raw_sql,
PUT,/v1/admin/categories/{category_id}/runtime,update_category_runtime,app.engines.admin_catalog.category_runtime_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,flush|raw_sql,
POST,/v1/admin/categories/{category_id}/activate,activate_category,app.engines.admin_catalog.category_runtime_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,flush,
POST,/v1/admin/categories/{category_id}/deactivate,deactivate_category,app.engines.admin_catalog.category_runtime_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,flush,
POST,/v1/admin/categories/{category_id}/engines/{engine_id}/enable,enable_category_engine,app.engines.admin_catalog.category_runtime_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,flush,
POST,/v1/admin/categories/{category_id}/engines/{engine_id}/set-primary,set_primary_engine,app.engines.admin_catalog.category_runtime_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,flush,
PUT,/v1/admin/categories/{category_id}/dashboard-modules/{module_id},update_dashboard_module,app.engines.admin_catalog.category_runtime_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,raw_sql,
POST,/v1/customer/ai-chat/sessions,create_session,app.engines.ai_conversation.customer_router,DATABASE_MUTATION,PUBLIC_OR_UNAUTHENTICATED_MUTATION,NONE,add|commit|flush,
POST,/v1/customer/ai-chat/sessions/{session_id}/close,close_session,app.engines.ai_conversation.customer_router,DATABASE_MUTATION,PUBLIC_OR_UNAUTHENTICATED_MUTATION,NONE,add|commit|flush,
POST,/v1/customer/ai-chat/sessions/{session_id}/messages,send_message,app.engines.ai_conversation.customer_router,DATABASE_MUTATION,PUBLIC_OR_UNAUTHENTICATED_MUTATION,NONE,add|commit|flush,
POST,/v1/admin/ai-chat/prompt-templates,create_prompt_template,app.engines.ai_conversation.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit|flush,
PUT,/v1/admin/ai-chat/prompt-templates/{template_key},update_prompt_template,app.engines.ai_conversation.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|flush|raw_sql,
POST,/v1/customer/home-services/booking-drafts,start_booking_draft,app.engines.home_service_booking.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|commit|flush,
PUT,/v1/customer/home-services/booking-drafts/{draft_id},update_draft_fields,app.engines.home_service_booking.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|commit|flush|raw_sql,
POST,/v1/customer/home-services/booking-drafts/{draft_id}/serviceability-check,check_serviceability,app.engines.home_service_booking.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|commit|flush|raw_sql,
POST,/v1/customer/home-services/booking-drafts/{draft_id}/price-estimate,resolve_price_estimate,app.engines.home_service_booking.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|commit|flush,
POST,/v1/customer/home-services/booking-drafts/{draft_id}/match-and-price,match_and_price,app.engines.home_service_booking.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|commit|flush,
POST,/v1/customer/home-services/booking-drafts/{draft_id}/confirm-price-choice,confirm_price_choice,app.engines.home_service_booking.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|commit|flush,
POST,/v1/customer/home-services/booking-drafts/{draft_id}/match-providers,find_bookable_providers,app.engines.home_service_booking.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|commit|flush,
POST,/v1/customer/home-services/booking-drafts/{draft_id}/select-provider,select_provider,app.engines.home_service_booking.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|commit|flush,
POST,/v1/customer/home-services/booking-drafts/{draft_id}/summary,build_booking_summary,app.engines.home_service_booking.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|commit|flush,
POST,/v1/customer/home-services/booking-drafts/{draft_id}/confirm,confirm_draft,app.engines.home_service_booking.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,commit,
POST,/v1/customer/home-services/booking-drafts/{draft_id}/cancel,cancel_draft,app.engines.home_service_booking.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|commit|flush,
POST,/v1/customer/home-services/booking-drafts/{draft_id}/photos,add_photo,app.engines.home_service_booking.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|commit|flush,
POST,/v1/customer/coaching/appointment-drafts,start_appointment_draft,app.engines.coaching_appointment.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|flush,
PUT,/v1/customer/coaching/appointment-drafts/{draft_id},update_draft_fields,app.engines.coaching_appointment.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|flush,
POST,/v1/customer/coaching/appointment-drafts/{draft_id}/find-centers,find_bookable_centers,app.engines.coaching_appointment.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|flush,
POST,/v1/customer/coaching/appointment-drafts/{draft_id}/available-slots,get_available_slots,app.engines.coaching_appointment.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|flush,
POST,/v1/customer/coaching/appointment-drafts/{draft_id}/next-available-slots,find_next_available_slots,app.engines.coaching_appointment.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|flush,
POST,/v1/customer/coaching/appointment-drafts/{draft_id}/select-slot,select_slot,app.engines.coaching_appointment.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|flush,
POST,/v1/customer/coaching/appointment-drafts/{draft_id}/fee-estimate,get_fee_estimate,app.engines.coaching_appointment.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|flush,
POST,/v1/customer/coaching/appointment-drafts/{draft_id}/summary,get_appointment_summary,app.engines.coaching_appointment.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|flush,
POST,/v1/customer/coaching/appointment-drafts/{draft_id}/confirm,confirm_draft,app.engines.coaching_appointment.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,commit,
POST,/v1/customer/coaching/appointment-drafts/{draft_id}/cancel,cancel_draft,app.engines.coaching_appointment.customer_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|flush,
POST,/v1/customer/real-estate/lead-drafts,start_lead_draft,app.engines.real_estate_lead.customer_router,DATABASE_MUTATION,PUBLIC_OR_UNAUTHENTICATED_MUTATION,NONE,add|commit|flush,
PUT,/v1/customer/real-estate/lead-drafts/{draft_id},update_lead_draft,app.engines.real_estate_lead.customer_router,DATABASE_MUTATION,PUBLIC_OR_UNAUTHENTICATED_MUTATION,NONE,add|commit|flush|raw_sql,
POST,/v1/customer/real-estate/lead-drafts/{draft_id}/check-location,check_location,app.engines.real_estate_lead.customer_router,DATABASE_MUTATION,PUBLIC_OR_UNAUTHENTICATED_MUTATION,NONE,add|commit|flush,
POST,/v1/customer/real-estate/lead-drafts/{draft_id}/find-providers,find_providers,app.engines.real_estate_lead.customer_router,DATABASE_MUTATION,PUBLIC_OR_UNAUTHENTICATED_MUTATION,NONE,add|commit|flush,
POST,/v1/customer/real-estate/lead-drafts/{draft_id}/fallback-options,get_fallback_options,app.engines.real_estate_lead.customer_router,DATABASE_MUTATION,PUBLIC_OR_UNAUTHENTICATED_MUTATION,NONE,add|commit|flush,
POST,/v1/customer/real-estate/lead-drafts/{draft_id}/score,calculate_score,app.engines.real_estate_lead.customer_router,DATABASE_MUTATION,PUBLIC_OR_UNAUTHENTICATED_MUTATION,NONE,add|commit|flush,
POST,/v1/customer/real-estate/lead-drafts/{draft_id}/summary,build_summary,app.engines.real_estate_lead.customer_router,DATABASE_MUTATION,PUBLIC_OR_UNAUTHENTICATED_MUTATION,NONE,add|commit|flush,
POST,/v1/customer/real-estate/lead-drafts/{draft_id}/confirm,confirm_draft,app.engines.real_estate_lead.customer_router,DATABASE_MUTATION,PUBLIC_OR_UNAUTHENTICATED_MUTATION,NONE,commit,
POST,/v1/customer/real-estate/lead-drafts/{draft_id}/cancel,cancel_draft,app.engines.real_estate_lead.customer_router,DATABASE_MUTATION,PUBLIC_OR_UNAUTHENTICATED_MUTATION,NONE,add|commit|flush,
POST,/v1/admin/real-estate/lead-routing-rules,admin_create_routing_rule,app.engines.real_estate_lead.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit|flush,
PUT,/v1/admin/real-estate/lead-routing-rules/{rule_id},admin_update_routing_rule,app.engines.real_estate_lead.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|flush|raw_sql,
POST,/v1/admin/real-estate/lead-routing-rules/{rule_id}/activate,admin_activate_rule,app.engines.real_estate_lead.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|flush,
POST,/v1/admin/real-estate/lead-routing-rules/{rule_id}/deactivate,admin_deactivate_rule,app.engines.real_estate_lead.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|flush,
POST,/v1/admin/real-estate/seed,admin_seed_real_estate,app.engines.real_estate_lead.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit,
POST,/v1/admin/real-estate/expire-drafts,admin_expire_drafts,app.engines.real_estate_lead.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit,
POST,/v1/customer/confirm/home-service-booking/{draft_id},confirm_home_service_booking,app.engines.final_records.confirm_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|commit|flush,
POST,/v1/customer/confirm/coaching-appointment/{draft_id},confirm_coaching_appointment,app.engines.final_records.confirm_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|commit|flush,
POST,/v1/customer/confirm/real-estate-lead/{draft_id},confirm_real_estate_lead,app.engines.final_records.confirm_router,DATABASE_MUTATION,CUSTOMER_SELF_SERVICE_MUTATION,get_current_user,add|commit|flush,
